Date, Close/Last, Volume, Open, High, Low
03/19/2020, 7288.52, 0, 7190.21, 7514.13, 7037.47
03/18/2020, 7175.18, 0, 7023.86, 7336.88, 6837.53
03/17/2020, 7473.95, 0, 7198.53, 7550.13, 6959.15
03/16/2020, 7020.38, 0, 7502.26, 7563.45, 6993.61
03/13/2020, 7995.26, 0, 7683.04, 7998.51, 7301.88
03/12/2020, 7263.65, 0, 7452.76, 7808.31, 7255.61
03/11/2020, 8006.12, 0, 8166.26, 8224.73, 7900.99
03/10/2020, 8372.27, 0, 8213.97, 8376.44, 7942.13
03/09/2020, 7948.03, 0, 7912.14, 8241.77, 7912.14
03/06/2020, 8530.34, 0, 8395.95, 8571.88, 8319.9
03/05/2020, 8671.66, 0, 8713.19, 8864.19, 8613.91
03/04/2020, 8949.28, 0, 8745.64, 8952.11, 8669.76
03/03/2020, 8594.49, 0, 8892.68, 9000.46, 8516.58
03/02/2020, 8877.98, 0, 8569.91, 8879.39, 8446.5
02/28/2020, 8461.83, 0, 8133.85, 8490.47, 8133.85
02/27/2020, 8436.67, 0, 8632.54, 8786.68, 8430.53
02/26/2020, 8873.76, 0, 8883.01, 9032.87, 8813.92
02/25/2020, 8834.87, 0, 9167.33, 9183.78, 8807.11
02/24/2020, 9079.63, 0, 9055.3, 9194.91, 9028.87
02/21/2020, 9446.69, 0, 9582.54, 9594, 9406.38
02/20/2020, 9627.83, 0, 9696.66, 9714.23, 9513.23
02/19/2020, 9718.73, 0, 9683.94, 9736.57, 9676.07
02/18/2020, 9629.8, 0, 9567.27, 9647.72, 9567.27
02/14/2020, 9623.58, 0, 9613.88, 9634.75, 9583.08
02/13/2020, 9595.7, 0, 9540.67, 9636.41, 9532.74
02/12/2020, 9613.2, 0, 9569.82, 9615.9, 9552.03
02/11/2020, 9517.86, 0, 9567.81, 9600.05, 9493.63
02/10/2020, 9516.84, 0, 9373.2, 9517.74, 9373.2
02/07/2020, 9401.1, 0, 9397.77, 9453.24, 9376.91
02/06/2020, 9445.92, 0, 9395.69, 9448.72, 9357.86
02/05/2020, 9367.48, 0, 9441.34, 9442.75, 9311.88
02/04/2020, 9334.06, 0, 9256.94, 9352.96, 9224.86
02/03/2020, 9126.23, 0, 9033.52, 9148.5, 9031.07
01/31/2020, 8991.51, 0, 9142.53, 9170.22, 8961.59
01/30/2020, 9136.09, 0, 9038.92, 9140.69, 9019.72
01/29/2020, 9101.61, 0, 9141.52, 9153.08, 9067.29
01/28/2020, 9090.93, 0, 9013.23, 9111.32, 8994.28
01/27/2020, 8952.18, 0, 8913.16, 9001.44, 8910.97
01/24/2020, 9141.47, 0, 9266.35, 9272.37, 9101.44
01/23/2020, 9216.98, 0, 9186.14, 9221.13, 9145.23
01/22/2020, 9188.57, 0, 9212.35, 9242.48, 9179.27
01/21/2020, 9166.63, 0, 9145.64, 9187.42, 9141.78
01/17/2020, 9173.73, 0, 9159.48, 9176.47, 9118.98
01/16/2020, 9125, 0, 9088.08, 9126.07, 9066.31
01/15/2020, 9035.67, 0, 9039.31, 9078.87, 9008.95
01/14/2020, 9033.42, 0, 9068.02, 9080.16, 9020.92
01/13/2020, 9070.65, 0, 9007.94, 9071.53, 8991.35
01/10/2020, 8966.64, 0, 9021.88, 9024.87, 8951.83
01/09/2020, 8989.63, 0, 8990.04, 9004.55, 8938.53
01/08/2020, 8912.37, 0, 8845.45, 8953.55, 8834.94
01/07/2020, 8846.45, 0, 8857.14, 8872.47, 8821.68
01/06/2020, 8848.52, 0, 8713.89, 8849.98, 8713.89
01/03/2020, 8793.9, 0, 8755.17, 8843.65, 8755.17
01/02/2020, 8872.22, 0, 8802.22, 8873.63, 8786.9
12/31/2019, 8733.07, 0, 8681.33, 8735.43, 8674.38
12/30/2019, 8709.73, 0, 8766.39, 8768.29, 8671.92
12/27/2019, 8770.98, 0, 8805.86, 8811.1, 8749.86
12/26/2019, 8778.31, 0, 8717.95, 8778.33, 8716.03
12/24/2019, 8699.51, 0, 8705.3, 8708.22, 8684.12
12/23/2019, 8696.01, 0, 8703.06, 8710.9, 8690.14
12/20/2019, 8678.49, 0, 8666.57, 8687.66, 8656.48
12/19/2019, 8641.29, 0, 8592.68, 8642.74, 8592.68
12/18/2019, 8580.62, 0, 8587.2, 8608.1, 8578.56
12/17/2019, 8575.7, 0, 8586.33, 8592.45, 8564.15
12/16/2019, 8570.33, 0, 8544.26, 8584.78, 8542.42
12/13/2019, 8487.71, 0, 8461.42, 8517.52, 8441.88
12/12/2019, 8466.89, 0, 8391.91, 8493.11, 8380.09
12/11/2019, 8402.61, 0, 8371.65, 8408.08, 8361.37
12/10/2019, 8354.29, 0, 8364.55, 8392.89, 8339.37
12/09/2019, 8362.74, 0, 8388.75, 8425.77, 8359.87
12/06/2019, 8397.37, 0, 8370.23, 8405.85, 8365.25
12/05/2019, 8308.4, 0, 8321.19, 8321.19, 8272.83
12/04/2019, 8296.53, 0, 8291.86, 8316.46, 8285.88
12/03/2019, 8254.74, 0, 8201.63, 8258.4, 8167.36
12/02/2019, 8309.26, 0, 8409.87, 8409.87, 8274.61
11/29/2019, 8403.68, 0, 8422.02, 8435.96, 8402.13
11/27/2019, 8444.71, 0, 8407.23, 8445.61, 8399.63
11/26/2019, 8385.75, 0, 8374.26, 8398.04, 8364.11
11/25/2019, 8371.93, 0, 8309.55, 8372.82, 8309.55
11/22/2019, 8272.05, 0, 8287.25, 8292.11, 8229.49
11/21/2019, 8265.62, 0, 8273.95, 8282.33, 8242.22
11/20/2019, 8283.75, 0, 8315.55, 8339.26, 8226.25
11/19/2019, 8338.74, 0, 8357.43, 8357.8, 8308.28
11/18/2019, 8328.48, 0, 8303.22, 8340.41, 8274.68
11/15/2019, 8315.52, 0, 8303.84, 8315.9, 8284.2
11/14/2019, 8257.83, 0, 8238.85, 8264.94, 8212.59
11/13/2019, 8259.81, 0, 8235.68, 8274.61, 8233.38
11/12/2019, 8263.79, 0, 8249.62, 8293.18, 8238.33
11/11/2019, 8241.91, 0, 8212.37, 8245.89, 8202.36
11/08/2019, 8255.89, 0, 8208.37, 8256.29, 8186.31
11/07/2019, 8219.65, 0, 8237.68, 8271.82, 8198.91
11/06/2019, 8196.03, 0, 8204.34, 8204.34, 8157.36
11/05/2019, 8210.18, 0, 8225.35, 8229.09, 8191.05
11/04/2019, 8210.66, 0, 8218.93, 8228.33, 8197.32
11/01/2019, 8161.17, 0, 8121.95, 8161.98, 8111.73
10/31/2019, 8083.83, 0, 8100.62, 8110.44, 8041.65
10/30/2019, 8083.11, 0, 8056.9, 8096.33, 8017.92
10/29/2019, 8047.51, 0, 8101.55, 8108.61, 8045.64
10/28/2019, 8110.67, 0, 8071.39, 8119.73, 8070.9
10/25/2019, 8029.22, 0, 7926.6, 8033.29, 7926.6
10/24/2019, 7966.72, 0, 7956.23, 7969.66, 7912.72
10/23/2019, 7889.47, 0, 7858.48, 7890.21, 7845.09
10/22/2019, 7874.62, 0, 7968.25, 7977.01, 7871.98
10/21/2019, 7940.33, 0, 7911.58, 7941.48, 7887.74
10/18/2019, 7868.49, 0, 7938.3, 7946.81, 7829.75
10/17/2019, 7942.14, 0, 7976.64, 7981.14, 7914.94
10/16/2019, 7920.21, 0, 7911.99, 7941.76, 7898.31
10/15/2019, 7942.85, 0, 7867.96, 7960.14, 7863.65
10/14/2019, 7842.33, 0, 7834.74, 7865.67, 7827.16
10/11/2019, 7843.87, 0, 7835.93, 7904.05, 7831.11
10/10/2019, 7740.36, 0, 7688.42, 7772.68, 7682.61
10/09/2019, 7690.53, 0, 7678.66, 7717.94, 7655.48
10/08/2019, 7604.27, 0, 7671.38, 7707.17, 7603.76
10/07/2019, 7725.13, 0, 7725.68, 7784.79, 7712.68
10/04/2019, 7754.1, 0, 7677.33, 7759.36, 7670.92
10/03/2019, 7638.39, 0, 7557.19, 7640.42, 7463.57
10/02/2019, 7550.79, 0, 7627.59, 7631.34, 7513.69
10/01/2019, 7684.14, 0, 7782.82, 7821.72, 7675.42
09/30/2019, 7749.45, 0, 7705.97, 7761.84, 7693.49
09/27/2019, 7681.58, 0, 7786.03, 7790.8, 7626.82
09/26/2019, 7771.99, 0, 7794.28, 7798.12, 7718.69
09/25/2019, 7803.54, 0, 7706.5, 7822.43, 7647.63
09/24/2019, 7710.04, 0, 7855.97, 7873.25, 7684.8
09/23/2019, 7818.61, 0, 7815.23, 7842.98, 7790.29
09/20/2019, 7823.55, 0, 7901.46, 7920.53, 7794.27
09/19/2019, 7901.79, 0, 7904.39, 7950.21, 7888.31
09/18/2019, 7888.56, 0, 7877.58, 7891.17, 7791.58
09/17/2019, 7888.79, 0, 7849.88, 7891.21, 7840.99
09/16/2019, 7852.41, 0, 7833.73, 7868.74, 7831.76
09/13/2019, 7892.95, 0, 7903.73, 7923.41, 7879.59
09/12/2019, 7917.34, 0, 7931.96, 7975.33, 7907.33
09/11/2019, 7887.58, 0, 7820.71, 7888.34, 7812.07
09/10/2019, 7814.74, 0, 7793.28, 7817.58, 7743.61
09/09/2019, 7832.4, 0, 7876.4, 7877.41, 7795.86
09/06/2019, 7852.54, 0, 7868.87, 7874.99, 7835.89
09/05/2019, 7862.54, 0, 7803.45, 7879.97, 7803.45
09/04/2019, 7719.25, 0, 7683.78, 7724.91, 7663.64
09/03/2019, 7609.51, 0, 7634.03, 7670.17, 7584.82
08/30/2019, 7691, 0, 7743.23, 7747.08, 7642.9
08/29/2019, 7702.31, 0, 7678.69, 7723.94, 7654.31
08/28/2019, 7587.9, 0, 7536.7, 7598.15, 7500.22
08/27/2019, 7566.03, 0, 7630.46, 7640.68, 7531.96
08/26/2019, 7575.02, 0, 7540.69, 7577.77, 7506.17
08/23/2019, 7464.99, 0, 7658.48, 7722.43, 7442.93
08/22/2019, 7707.43, 0, 7750.98, 7764.79, 7649.28
08/21/2019, 7733.22, 0, 7731.75, 7754.66, 7706.57
08/20/2019, 7664.47, 0, 7708.31, 7731.31, 7664.21
08/19/2019, 7719.32, 0, 7715.41, 7740.74, 7688.09
08/16/2019, 7604.11, 0, 7548.9, 7622.73, 7548.9
08/15/2019, 7484.89, 0, 7503.14, 7523.5, 7429.36
08/14/2019, 7490.13, 0, 7594.64, 7621.7, 7480.58
08/13/2019, 7728.15, 0, 7553.43, 7778.34, 7553.33
08/12/2019, 7561.68, 0, 7597.19, 7623.44, 7528.95
08/09/2019, 7646.27, 0, 7684.56, 7709.5, 7591.14
08/08/2019, 7724.83, 0, 7608.03, 7726.46, 7576.82
08/07/2019, 7551.9, 0, 7436.14, 7569.9, 7386.39
08/06/2019, 7521.32, 0, 7492.02, 7541.74, 7432.31
08/05/2019, 7415.69, 0, 7510.02, 7528.9, 7356.27
08/02/2019, 7692.8, 0, 7740.91, 7755.09, 7645.18
08/01/2019, 7801.15, 0, 7866.6, 8000.94, 7769.02
07/31/2019, 7848.78, 0, 7972.76, 7979.2, 7774.93
07/30/2019, 7952.47, 0, 7927.56, 7983.11, 7923.45
07/29/2019, 7989.08, 0, 8010.05, 8010.05, 7939.98
07/26/2019, 8016.95, 0, 7992.13, 8027.18, 7986.72
07/25/2019, 7929.87, 0, 7979.14, 7983.96, 7921.21
07/24/2019, 8010.6, 0, 7928.78, 8010.83, 7926.99
07/23/2019, 7954.56, 0, 7946.05, 7955.09, 7895.05
07/22/2019, 7905.12, 0, 7862.38, 7918.47, 7862.27
07/19/2019, 7834.9, 0, 7944.86, 7950.22, 7832.39
07/18/2019, 7904.13, 0, 7850.12, 7912.33, 7827.49
07/17/2019, 7888.76, 0, 7927.91, 7941.1, 7887.98
07/16/2019, 7927.08, 0, 7958.44, 7965.76, 7904.95
07/15/2019, 7966.93, 0, 7961.07, 7969.79, 7940.45
07/12/2019, 7943.24, 0, 7908.58, 7944.08, 7900.39
07/11/2019, 7896.78, 0, 7918.65, 7934.6, 7873.16
07/10/2019, 7903.4, 0, 7869.73, 7923.93, 7858.68
07/09/2019, 7826.86, 0, 7748.29, 7833.92, 7748.23
07/08/2019, 7785.79, 0, 7790.46, 7792.2, 7756.11
07/05/2019, 7841.3, 0, 7806.07, 7854.71, 7774.59
07/03/2019, 7857.69, 0, 7819.06, 7857.69, 7811.29
07/02/2019, 7799.82, 0, 7763.03, 7800.47, 7746.01
07/01/2019, 7768.14, 0, 7816.56, 7820.81, 7735.67
06/28/2019, 7671.07, 0, 7674.52, 7682.26, 7639.44
06/27/2019, 7657.05, 0, 7656.68, 7672.98, 7636.72
06/26/2019, 7627.05, 0, 7642.92, 7688.64, 7616.91
06/25/2019, 7591.54, 0, 7720.91, 7723.04, 7584.17
06/24/2019, 7723.02, 0, 7737, 7746.68, 7720.78
06/21/2019, 7728.78, 0, 7719.42, 7772.53, 7708.25
06/20/2019, 7738.05, 0, 7770.17, 7770.61, 7681.43
06/19/2019, 7667.74, 0, 7652.52, 7681.56, 7606.28
06/18/2019, 7635.4, 0, 7606.61, 7689.08, 7595.59
06/17/2019, 7526.52, 0, 7500.28, 7546.99, 7492.17
06/14/2019, 7479.11, 0, 7476.47, 7500.74, 7454.87
06/13/2019, 7510.68, 0, 7500.85, 7530.91, 7487.09
06/12/2019, 7472.29, 0, 7493.55, 7507.52, 7459.2
06/11/2019, 7513.85, 0, 7584.75, 7595.57, 7489.99
06/10/2019, 7501.93, 0, 7472.6, 7573, 7468.17
06/07/2019, 7417.29, 0, 7315.33, 7445.99, 7309.01
06/06/2019, 7275.93, 0, 7229.86, 7293.22, 7201.59
06/05/2019, 7220.9, 0, 7230.81, 7235.23, 7146.43
06/04/2019, 7166.75, 0, 7056.18, 7169.79, 7023.09
06/03/2019, 6978.02, 0, 7110.34, 7126.43, 6936.68
05/31/2019, 7127.96, 0, 7148.71, 7183.23, 7125.97
05/30/2019, 7245.4, 0, 7234.83, 7262.77, 7204.42
05/29/2019, 7216.86, 0, 7222.55, 7254.2, 7176.67
05/28/2019, 7278.38, 0, 7321.27, 7362.29, 7274.7
05/24/2019, 7300.96, 0, 7353.97, 7371.3, 7294.1
05/23/2019, 7307.93, 0, 7331.67, 7337.47, 7261.46
05/22/2019, 7420.66, 0, 7413.84, 7458.11, 7410.71
05/21/2019, 7451.02, 0, 7442.31, 7472.71, 7417.07
05/20/2019, 7376.7, 0, 7391.73, 7424.59, 7351.92
05/17/2019, 7503.68, 0, 7513.15, 7605.67, 7496.92
05/16/2019, 7580.14, 0, 7509.9, 7627.03, 7502.76
05/15/2019, 7503.25, 0, 7354.82, 7524.22, 7353.9
05/14/2019, 7401.88, 0, 7366.64, 7449.03, 7337.94
05/13/2019, 7324.13, 0, 7385.55, 7433.92, 7303.64
05/10/2019, 7586.53, 0, 7556.04, 7623.01, 7426.75
05/09/2019, 7582.75, 0, 7525.81, 7605.03, 7472.71
05/08/2019, 7617.55, 0, 7623.32, 7678.82, 7593.75
05/07/2019, 7640.15, 0, 7713.49, 7743.06, 7572.61
05/06/2019, 7794.09, 0, 7662.92, 7804.54, 7662.92
05/03/2019, 7845.73, 0, 7784.29, 7847.52, 7772.44
05/02/2019, 7724.06, 0, 7751.64, 7791.51, 7672.54
05/01/2019, 7751.85, 0, 7828.14, 7851.03, 7749.74
04/30/2019, 7781.46, 0, 7769.3, 7792.32, 7726.07
04/29/2019, 7839.04, 0, 7825.64, 7851.85, 7812.97
04/26/2019, 7826.68, 0, 7791.15, 7826.89, 7742.6
04/25/2019, 7816.92, 0, 7850.71, 7851.97, 7778.23
04/24/2019, 7784.41, 0, 7813.02, 7827.05, 7783.59
04/23/2019, 7810.71, 0, 7724.17, 7819.34, 7719.09
04/22/2019, 7713.49, 0, 7658.37, 7715.33, 7653.89
04/18/2019, 7689.72, 0, 7688.93, 7694.18, 7647.4
04/17/2019, 7680.72, 0, 7705.32, 7715.07, 7659.85
04/16/2019, 7654.73, 0, 7651.19, 7670.4, 7631.64
04/15/2019, 7629.12, 0, 7630.6, 7636.8, 7578.54
04/12/2019, 7628.15, 0, 7624.15, 7630.52, 7596.56
04/11/2019, 7594.89, 0, 7621.4, 7621.4, 7580.71
04/10/2019, 7611.49, 0, 7581.39, 7613.41, 7573.28
04/09/2019, 7568.49, 0, 7571.88, 7596.75, 7555.62
04/08/2019, 7599.74, 0, 7565.06, 7602.08, 7536.42
04/05/2019, 7578.84, 0, 7564.27, 7581.9, 7554.91
04/04/2019, 7540.57, 0, 7542.16, 7571.13, 7496.3
04/03/2019, 7544.97, 0, 7538.17, 7589.69, 7520.4
04/02/2019, 7499.64, 0, 7473.51, 7507.05, 7461.51
04/01/2019, 7478.42, 0, 7450.81, 7481.84, 7422.44
03/29/2019, 7378.77, 0, 7377.77, 7381.69, 7333.17
03/28/2019, 7320.47, 0, 7325.06, 7346.04, 7277.69
03/27/2019, 7308.19, 0, 7364.47, 7376.99, 7252.06
03/26/2019, 7351.15, 0, 7378.23, 7417.26, 7314.38
03/25/2019, 7316.96, 0, 7299.93, 7342.51, 7265.28
03/22/2019, 7326.06, 0, 7458.44, 7482.35, 7323.52
03/21/2019, 7493.27, 0, 7356.94, 7505.41, 7356.94
03/20/2019, 7380.75, 0, 7348.99, 7422.75, 7318.42
03/19/2019, 7349.28, 0, 7357.58, 7390.29, 7321.93
03/18/2019, 7326.28, 0, 7311.63, 7348.69, 7293.85
03/15/2019, 7306.99, 0, 7274.14, 7331.29, 7265.63
03/14/2019, 7243.01, 0, 7257.31, 7267.94, 7240.96
03/13/2019, 7256.98, 0, 7231.05, 7292.86, 7229.88
03/12/2019, 7201.28, 0, 7176.23, 7219.41, 7166.95
03/11/2019, 7164.02, 0, 7050.05, 7166.92, 7049.56
03/08/2019, 7015.69, 0, 6940.9, 7018.92, 6940.72
03/07/2019, 7026.88, 0, 7089.63, 7097.91, 7001.81
03/06/2019, 7112.47, 0, 7156.24, 7162.24, 7104.55
03/05/2019, 7156.79, 0, 7156.66, 7178.3, 7120.69
03/04/2019, 7150.83, 0, 7193.88, 7205.94, 7073.4
03/01/2019, 7151.57, 0, 7152.08, 7159.96, 7101.07
02/28/2019, 7097.53, 0, 7093.2, 7125.92, 7081.92
02/27/2019, 7117, 0, 7095.75, 7125.78, 7045.41
02/26/2019, 7123.22, 0, 7098.97, 7144.65, 7087.14
02/25/2019, 7115.43, 0, 7144.34, 7161.73, 7111.78
02/22/2019, 7090.63, 0, 7055.2, 7094.29, 7050.01
02/21/2019, 7035.16, 0, 7047.08, 7063.07, 7001.8
02/20/2019, 7062.34, 0, 7070.24, 7096.15, 7027.37
02/19/2019, 7066.61, 0, 7033.37, 7089.1, 7032.78
02/15/2019, 7055.18, 0, 7066.38, 7073.99, 7022.3
02/14/2019, 7022.42, 0, 6986.51, 7047.88, 6969.69
02/13/2019, 7015.88, 0, 7038.32, 7062.58, 7009.73
02/12/2019, 7014.67, 0, 6960.55, 7021.76, 6948.33
02/11/2019, 6909.18, 0, 6941.26, 6958.33, 6893.8
02/08/2019, 6913.13, 0, 6843.33, 6914.56, 6836.7
02/07/2019, 6904.98, 0, 6934.33, 6954.77, 6854.35
02/06/2019, 6997.62, 0, 7023.89, 7034.94, 6969.83
02/05/2019, 7023.52, 0, 6969.37, 7029.77, 6967.94
02/04/2019, 6959.96, 0, 6876.56, 6960.97, 6872.6
02/01/2019, 6875.52, 0, 6872.73, 6921.95, 6857.31
01/31/2019, 6906.84, 0, 6840.93, 6936.34, 6837.92
01/30/2019, 6807.91, 0, 6708.56, 6826.92, 6688.33
01/29/2019, 6632.79, 0, 6695.71, 6701.47, 6613.42
01/28/2019, 6697.09, 0, 6691.84, 6697.53, 6644.31
01/25/2019, 6787.37, 0, 6755.67, 6800.97, 6733.32
01/24/2019, 6702.55, 0, 6680.34, 6710.73, 6656.52
01/23/2019, 6658.76, 0, 6689.08, 6712.86, 6584.5
01/22/2019, 6646.81, 0, 6736.65, 6738.57, 6603.56
01/18/2019, 6784.61, 0, 6771.52, 6816.23, 6727.94
01/17/2019, 6718.45, 0, 6646.19, 6747.28, 6637.1
01/16/2019, 6668.56, 0, 6677.38, 6720.41, 6665.05
01/15/2019, 6669.64, 0, 6571.15, 6674.53, 6567.32
01/14/2019, 6541.04, 0, 6536.37, 6566.87, 6512.64
01/11/2019, 6601.4, 0, 6579.89, 6604.56, 6562.04
01/10/2019, 6620.94, 0, 6551.05, 6625.11, 6517.54
01/09/2019, 6600.69, 0, 6576.54, 6631.06, 6549.44
01/08/2019, 6551.85, 0, 6555.91, 6574.73, 6457
01/07/2019, 6488.25, 0, 6434.55, 6521.44, 6412.98
01/04/2019, 6422.67, 0, 6250.05, 6445.2, 6234.59
01/03/2019, 6147.13, 0, 6274.76, 6292.68, 6139.4
01/02/2019, 6360.87, 0, 6198.68, 6394.74, 6198.68
12/31/2018, 6329.96, 0, 6354.84, 6365.39, 6273.94
12/28/2018, 6285.27, 0, 6326.62, 6388.36, 6233.69
12/27/2018, 6288.3, 0, 6168.6, 6291.99, 6043.45
12/26/2018, 6262.77, 0, 5969.08, 6263.82, 5921.86
12/24/2018, 5899.35, 0, 5994.08, 6075.17, 5895.12
12/21/2018, 6046.56, 0, 6293.05, 6308.31, 6013.98
12/20/2018, 6243.19, 0, 6312.72, 6380.97, 6161.85
12/19/2018, 6342.97, 0, 6480.31, 6575.39, 6284.72
12/18/2018, 6491.52, 0, 6503.12, 6551.04, 6434.6
12/17/2018, 6448.39, 0, 6571, 6621.63, 6399.55
12/14/2018, 6594.96, 0, 6679.91, 6710.41, 6585.31
12/13/2018, 6767.97, 0, 6805.7, 6833.78, 6724.04
12/12/2018, 6763.96, 0, 6800.55, 6867.66, 6761.78
12/11/2018, 6704.24, 0, 6782.41, 6788.47, 6650.83
12/10/2018, 6682.74, 0, 6603.36, 6710.39, 6534.33
12/07/2018, 6613.27, 0, 6806.63, 6849.38, 6594.54
12/06/2018, 6838.85, 0, 6652.13, 6840.5, 6630.82
12/04/2018, 6795.21, 0, 7026.81, 7045.68, 6785.85
12/03/2018, 7062.13, 0, 7106.84, 7107, 7013.2
11/30/2018, 6949.01, 0, 6902.24, 6951.13, 6872.29
11/29/2018, 6892.4, 0, 6890.84, 6938.02, 6839.45
11/28/2018, 6913.33, 0, 6756.13, 6914.79, 6713.29
11/27/2018, 6701.04, 0, 6639.39, 6715.41, 6609.08
11/26/2018, 6678.34, 0, 6616.79, 6679.91, 6590.89
11/23/2018, 6527.35, 0, 6525.02, 6591.56, 6524.55
11/21/2018, 6575.66, 0, 6608.12, 6639.37, 6566.31
11/20/2018, 6526.96, 0, 6475.68, 6614.01, 6442.36
11/19/2018, 6642.92, 0, 6832.25, 6841.44, 6623.37
11/16/2018, 6867.02, 0, 6823.03, 6898.13, 6797.43
11/15/2018, 6890.45, 0, 6750.63, 6908.83, 6702.42
11/14/2018, 6769.87, 0, 6896.2, 6916.09, 6736.18
11/13/2018, 6830.91, 0, 6858.59, 6951.44, 6811.68
11/12/2018, 6829.1, 0, 6990.37, 6998.8, 6819.38
11/09/2018, 7039.15, 0, 7095.45, 7104.39, 6982.89
11/08/2018, 7158.59, 0, 7176.19, 7192.32, 7125.14
11/07/2018, 7203.13, 0, 7068.5, 7205.96, 7057.71
11/06/2018, 6988.85, 0, 6939.13, 7024.78, 6928
11/05/2018, 6937.09, 0, 6946.15, 6952.93, 6859.8
11/02/2018, 6965.29, 0, 7042.3, 7085.27, 6909.07
11/01/2018, 7069.17, 0, 6980.79, 7071.84, 6932.21
10/31/2018, 6967.1, 0, 6933.11, 7030.51, 6924.09
10/30/2018, 6810.12, 0, 6673.84, 6816.27, 6652.53
10/29/2018, 6713.9, 0, 6954.69, 6973.19, 6574.75
10/26/2018, 6852.4, 0, 6804.69, 6976.94, 6743.78
10/25/2018, 7016.39, 0, 6891.27, 7063.92, 6866.75
10/24/2018, 6789.15, 0, 7101.85, 7117.34, 6777.47
10/23/2018, 7118.67, 0, 7002.69, 7149.13, 6933.56
10/22/2018, 7141.21, 0, 7146.03, 7193.72, 7088.9
10/19/2018, 7107.23, 0, 7169.45, 7227.96, 7080.74
10/18/2018, 7116.09, 0, 7250.92, 7251.54, 7081.89
10/17/2018, 7278.63, 0, 7310, 7311.85, 7205.76
10/16/2018, 7276.43, 0, 7141.67, 7291.26, 7133.29
10/15/2018, 7068.67, 0, 7129.31, 7144.16, 7047.47
10/12/2018, 7157.21, 0, 7150.21, 7179.04, 7019.89
10/11/2018, 6964.03, 0, 7013.48, 7120.1, 6892.89
